"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"1328",28.4048,30.2567776,99.591696,269.232558,290.195951,293.198951,299.371937,405.575266,566.698961,570.778319,589.756931,685.488581,706.052441,728.849031,734.287251,761.224501,824.7725942,826.67878205,829.087376,837.405118,849.945958,857.534629,860.63131,863.085223,864.721165,867.175078,991.245848,1026.403418,1193.990628,1236.459288,1305.175828,1315.009558,1366.175398,1379.317018,1387.030458,1424.345058,1497.42989,1591.077075,1627.585775,1735.756175,1746.137405,2183.739005,2245.073075,2279.055185,2336.658635,2352.588115,2516.810139,2528.455425,2637.418235,3319.558105,3570.462335,4324.855435,5287.853935,5618.266135,6114.483648,6602.353905,7193.035725,7643.781645,7886.058965,7904.094995
"1329",30.14952,37.082522,111.449028,267.400679,283.3305,306.70994,316.959438,408.23241,534.68887,579.49303,602.99652,696.48677,717.05057,735.93194,740.71732,761.84085,848.5230711,850.347205275,852.652119,860.06798,870.43748,880.825156,885.535964,888.14642,889.886724,892.49718,1057.8398,1095.13526,1248.93584,1293.32321,1355.8821,1360.07934,1397.92488,1410.83902,1418.55246,1455.10166,1523.49133,1632.810006,1660.579156,1757.865566,1770.197396,2234.366836,2296.465486,2330.448946,2389.45685,2390.797432,2508.904826,2519.749806,2621.506286,3277.251196,3496.183656,4308.978206,5423.784006,5758.222313,6100.128196,6609.853466,6910.049876,7416.873976,7645.103656,7695.083176
"1330",22.38096,28.92175,105.409906,268.872926,287.4841527,287.8576943,297.847723,391.596557,525.232157,559.102217,579.861807,657.313157,679.365977,699.328647,703.124027,720.654117,813.031807,816.770707,819.808211,826.816347,835.302327,847.457017,853.953907,857.703937,860.203957,863.953987,1042.125607,1101.175487,1271.641554,1324.588724,1392.244115,1393.912538,1436.565614,1446.439284,1450.843444,1484.814944,1574.172456,1665.830804,1686.989404,1770.545624,1775.247584,2187.688464,2243.722314,2327.683504,2410.162314,2414.017714,2586.852004,2601.811244,2724.561384,3345.109734,3553.345764,4337.971914,5206.938914,5613.138714,6163.438614,6630.570934,7092.549694,7518.756114,7630.250034,7706.352114
"1331",26.61538,32.217552,112.26809,265.630323,284.8636512,285.2371648,293.2484,392.911504,544.157564,581.691344,602.830614,679.916064,702.975204,724.396274,728.471594,748.147664,813.2831776,814.3546774,815.708588,820.796564,829.083284,841.644264,848.447164,852.352324,854.955764,858.860924,1042.290064,1107.622077,1280.537492,1315.190974,1362.699534,1367.631864,1405.916184,1410.501609,1411.643757,1471.050884,1596.519634,1663.159587,1678.547674,1770.443464,1772.975041,2154.382704,2223.566054,2272.225684,2351.251174,2354.120534,2581.510574,2603.712134,2810.847694,3370.747478,3536.144078,4345.782128,5236.932428,5688.327928,6154.840928,6593.084448,7181.758638,7598.615418,7820.779778,7897.744658
"1332",21.29346,26.728856,112.62295,272.873391,293.259763,296.296907,311.539713,416.29158,554.23953,591.77331,612.91258,680.02713,702.57999,721.39812,724.2129,745.79443,809.5702614,810.85291485,812.473632,817.366906,823.694566,837.248716,846.224906,852.331736,856.402956,862.509786,1040.193816,1101.929872,1270.813656,1321.352656,1390.875286,1396.239166,1439.311576,1450.813876,1457.140636,1524.314856,1626.745154,1676.000601,1687.27534,1793.30872,1803.89635,2147.68808,2201.67683,2264.5529,2332.42477,2336.97049,2543.29305,2557.18119,2695.87792,3273.142957,3478.844407,4274.587157,5198.090157,5646.020357,6182.828357,6718.995707,7293.787057,7525.114317,7679.179977,7760.187957
"1333",15.68046,21.713656,116.09995,263.130761,285.24446,294.6671,310.46143,412.70374,545.11787,597.85166,620.67917,662.82333,692.58675,716.91702,721.28544,745.11304,809.75549,811.988855,817.87195,831.382776,835.944774,847.73654,856.47372,862.97664,867.31192,873.81484,1044.24347,1090.606151,1269.29716,1297.99478,1351.47156,1355.74815,1370.682006,1380.51477,1387.81381,1459.72313,1535.954318,1612.686868,1648.996622,1698.621008,1701.256781,2078.707648,2148.295148,2183.672248,2238.059568,2242.877328,2499.644408,2521.951128,2574.169909,3138.359005,3512.345805,4257.954105,5249.255505,5641.845935,6121.265105,6691.789605,7134.762955,7492.414705,7665.873625,7769.419705
"1334",16.52326,24.07035,119.41397,276.102702,296.57063,304.82839,315.147595,410.91555,554.34785,607.08155,628.71735,669.66981,699.43329,725.57993,729.12429,750.70721,811.554252,814.104003,821.52551,837.570826,839.705644,850.8,859.69535,866.36375,870.80935,877.47775,1051.58557,1092.573081,1281.928754,1301.09933,1373.73165,1377.77436,1392.242805,1428.70653,1457.31013,1525.47385,1588.88418,1745.7273,1780.008984,1858.60951,1864.97485,2155.84628,2243.74598,2293.0209,2333.77992,2338.13624,2532.41994,2540.75736,2615.663293,3217.04275,3519.19675,4209.93885,5186.30847,5674.58913,6109.66397,6679.58735,7202.81878,7359.12303,7503.71399,7619.34917
"1335",19.661,27.28145,108.056069,274.232157,290.152305,295.625473,302.6436635,397.420994,533.949374,586.682804,605.986724,655.426274,682.437074,706.744344,710.280224,729.447004,807.602584,812.665624,822.639934,842.1673584,842.7432216,848.88967,855.756096,862.227846,866.542346,873.014096,1047.733686,1088.410427,1286.831162,1302.774741,1394.271925,1395.693442,1398.9499261,1434.750515,1463.354235,1536.052665,1602.509925,1770.412765,1797.163251,1871.866695,1875.438015,2157.425565,2255.238615,2297.462215,2324.323115,2329.666315,2493.152037,2503.465337,2590.573317,3231.523077,3502.675577,4189.952037,5282.335377,5713.990077,6318.760277,6774.164737,7244.894547,7440.125737,7553.702717,7691.975177
"1336",18.7828,26.26915,113.55078,267.50455,283.707433,290.590793,302.980785,389.401653,533.073913,569.153293,586.606763,636.694813,657.724153,678.196923,683.089983,702.783763,806.298477,807.923349,815.069833,831.910319,836.197757,842.544578,849.020053,855.571903,859.939803,866.491653,1039.649553,1081.707193,1288.109113,1307.652093,1408.493333,1413.417923,1423.6806476,1460.551197,1490.010877,1552.681177,1607.666497,1771.970683,1793.309817,1865.075773,1868.882263,2120.641463,2244.726813,2301.364063,2325.832333,2328.280493,2487.229013,2497.542413,2594.400153,3341.1936182,3681.4367182,4292.3185982,5156.8953182,5591.6671182,6194.0771182,6597.7810182,7135.8494182,7325.1669982,7373.3740582,7549.2546382
"1337",16.0582,23.39905,113.89718,267.869515,283.570349,292.049949,304.639471,388.362149,538.832469,565.089069,583.126819,643.763869,664.793149,681.925099,684.844679,697.631259,811.093829,813.162134,820.456459,837.931909,844.124029,852.134926,859.051499,865.603379,869.971299,876.523179,1045.795629,1087.621889,1275.128845,1289.086385,1396.643155,1401.842485,1412.6546896,1449.525339,1478.985099,1542.903139,1619.427799,1739.4036308,1759.2162108,1810.4914808,1816.4561708,2110.0992508,2224.0975008,2294.2180108,2330.4668408,2335.7765608,2551.1336908,2567.0193248,2623.7972708,3227.2352808,3580.3462808,4174.3227408,5226.2191808,5511.7135808,6069.9506808,6519.1960008,6975.2166902,7308.1968228,7486.3771028,7629.0110228
"1338",10.4849,29.11462,119.60394,269.384656,298.881674,303.650426,312.663114,403.15133,551.949872,578.419772,598.038122,644.330672,656.296712,678.369732,681.377652,693.983412,794.336252,797.443322,803.830832,820.211952,831.892572,836.1412346,839.08607,843.27503,846.06767,850.25663,1042.64677,1089.9535,1297.63302,1325.86319,1414.306464,1417.211796,1443.95853,1482.41316,1511.31588,1563.68986,1621.22555,1704.979683,1719.267733,1778.120123,1781.836163,2084.912293,2203.330343,2275.278383,2337.297503,2340.845683,2495.335853,2505.734933,2613.012023,3178.440603,3516.211003,4135.534173,5276.230203,5582.997603,6129.098003,6626.995863,7045.654913,7341.507603,7510.374923,7661.000603
"1339",12.139,28.7644,119.83133,260.753838,289.174606,296.463454,302.814648,397.62428,552.42401,597.84989,621.32431,669.08641,681.57583,701.63782,706.95008,727.22137,829.058416,831.317854,833.990277,841.79621,851.77907,856.636715,858.56496,860.47374,861.74626,863.65504,1041.65182,1095.65658,1270.66385,1309.63856,1395.77965,1403.12713,1431.74068,1469.41549,1498.31813,1542.41899,1594.25557,1717.84996,1739.06825,1805.9725,1809.68845,2098.17754,2153.60389,2271.51102,2367.52089,2371.06899,2539.55795,2550.79189,2602.052327,3109.96435,3483.04555,4140.21165,5425.20675,5703.431,6068.51475,6564.25472,6990.3126082,7287.306136,7467.379996,7635.840136
"1340",19.41138,45.28582,132.705007,266.950927,297.378915,300.901299,314.059774,402.369154,580.480454,599.898494,621.416654,662.145684,675.524064,696.506724,700.100004,718.087184,808.256164,812.676364,817.376924,828.237944,838.230884,847.706394,853.559944,858.390214,861.610394,866.440664,1044.382704,1100.279244,1266.288014,1322.233734,1418.010874,1425.595864,1463.413804,1479.055644,1489.555964,1530.037764,1572.984784,1682.550414,1701.126974,1780.759714,1785.234904,2100.145784,2143.815884,2288.072824,2357.597924,2363.617844,2516.551174,2526.162634,2588.076564,3077.399024,3502.287724,4158.966474,5433.476224,5718.202344,6142.721524,6732.906104,7136.450944,7449.022214,7568.006114,7709.677874
"1341",14.78844,42.37112,124.21513,258.37069,287.913445,293.339965,311.42253,396.51925,574.58107,593.99911,614.94012,655.27071,668.64897,684.6099,687.2359,702.32855,791.784204,794.764566,798.98518,809.83078,819.77746,829.241918,835.13286,840.01641,843.27211,848.15566,1052.83452,1103.37791,1284.7134,1331.17446,1431.73309,1436.89144,1475.8519,1487.17109,1493.68033,1521.53964,1567.41243,1655.62278,1674.03252,1753.56317,1757.26085,2115.42901,2166.42241,2268.19508,2361.78655,2367.86107,2515.84673,2528.15297,2602.75943,3065.02929,3470.59689,4134.92499,5284.57798,5543.78058,5955.33168,6612.571066,7072.96751,7418.43046,7522.79568,7686.04482
"1342",3.67862,33.509,122.61212,267.42312,291.269746,296.083634,316.95776,399.88504,581.78732,597.24473,617.26822,661.78918,677.78686,705.97699,709.71901,729.64534,814.43975,817.54547,820.039238,826.87709,837.18095,841.137693,844.61722,849.50086,852.75662,857.64026,1066.96842,1097.58038,1273.08388,1330.3517,1448.08003,1454.31028,1499.18716,1507.90293,1511.99409,1535.91268,1604.03962,1676.93035,1691.66001,1762.25549,1765.31984,2110.72955,2211.8195,2277.82166,2377.86944,2387.64896,2555.41864,2566.48544,2657.866015,3170.63065,3507.44573,4145.98463,5274.22492,5732.08858,6035.37392,6760.180434,7193.68635,7531.2404,7618.0819,7744.57006
"1343",8.35754,41.00452,127.04728,273.511931,288.96726,293.628708,311.285959,392.862159,569.792419,579.216949,598.570619,662.210219,678.768179,695.671909,701.164449,732.225639,816.368219,820.126529,822.390944,828.174089,838.442009,842.3872809,848.831626,858.162166,864.382526,873.713066,1047.746286,1076.880226,1265.532386,1317.273616,1451.434596,1457.667786,1476.273984,1489.351836,1499.268356,1536.670286,1586.629091,1668.650481,1686.865491,1759.557561,1763.293701,2095.433071,2183.372021,2249.374541,2357.160021,2366.939521,2551.296101,2558.417141,2734.414371,3257.078311,3608.755281,4255.918551,5431.822181,5750.534041,6076.385181,6530.8042248,7210.008719,7461.265059,7570.411219,7696.284919
"1344",11.49784,41.83878,123.390898,274.246152,287.322398,292.127342,317.02962,374.8966,572.21978,579.825941,600.14632,675.80037,682.34511,694.14448,699.63704,731.0935,829.5335812,830.6211028,831.995258,837.81117,848.17737,852.1549448,855.935234,861.269984,864.826484,870.161234,1036.378704,1066.678484,1284.404294,1328.109234,1476.513874,1486.493674,1513.369702,1520.687194,1525.926394,1533.267736,1597.579514,1686.707999,1705.171694,1782.381794,1786.309544,2099.013374,2228.263224,2298.332434,2396.827824,2405.453064,2550.743676,2556.052294,2733.947914,3277.971194,3630.662974,4180.776164,5368.536574,5706.249994,6094.530254,6633.248904,7396.212494,7657.864914,7816.399334,7884.807974
"1345",13.4789,42.56026,114.116294,265.816514,281.981832,284.558648,291.410941,350.74197,543.47805,575.85771,603.37275,677.26205,683.27663,692.79402,694.4272,711.51133,815.4358024,815.7703381,816.193046,818.98421,825.17933,829.761283,833.2466,836.85656,839.2632,842.87316,968.58218,993.693386,1267.623966,1330.704956,1473.040116,1478.840046,1498.985487,1519.651396,1535.424516,1551.771586,1655.303956,1753.743318,1771.214286,1845.508016,1851.000056,2152.397546,2241.449196,2285.670576,2374.073326,2379.104606,2606.257966,2616.461866,2754.310226,3238.409506,3483.115106,4129.849106,5220.680506,5581.341696,5839.161093,6672.06074,7326.268076,7629.140336,7769.312836,7878.526246
"1346",-2.78797999999999,25.10834,82.173344,261.810172,281.161958,284.218246,297.463942,359.222632,585.982592,622.025882,653.835642,718.253492,728.118752,740.425023,741.416285,759.602802,841.8310958,843.34598795,845.260154,850.2932,855.527924,871.405482,879.016644,881.348112,882.902424,885.233892,968.238452,988.254042,1275.818772,1338.130482,1473.540392,1477.130072,1503.239222,1514.035482,1520.989842,1539.123782,1628.764892,1725.88738,1743.518882,1829.494242,1833.453342,2110.593842,2219.253142,2274.218262,2376.710332,2381.729032,2650.295352,2664.548192,2798.553092,3327.289032,3510.536432,4229.703952,5365.570132,5666.461832,6023.264192,7131.185842,7737.399962,7928.537532,8031.559652,8081.466482
"1347",14.96606,38.96362,99.21259,267.69944,285.292774,288.613366,304.29565,335.62618,574.02796,593.1796,623.13336,685.25708,702.1058,721.091842,722.803166,743.0629,830.5505994,832.55378235,835.084936,842.73835,852.65461,876.00866,889.54575,896.96298,901.9078,909.32503,1014.39807,1036.08835,1278.767655,1326.805565,1429.963431,1430.656779,1465.420515,1485.640775,1498.850135,1522.460825,1646.866905,1795.731482,1814.966355,1888.216125,1892.125095,2114.620755,2175.218705,2219.395515,2268.820855,2274.564535,2596.155655,2615.235655,2770.386175,3194.826925,3468.873295,4185.598905,5387.934725,5592.091095,5987.392125,6860.942175,7447.114525,7716.576585,7805.790077,7815.084005
"1348",15.83612,41.8793,111.650176,269.63127,288.210308,291.673652,310.29642,354.775,617.52944,620.554268,648.55946,716.62311,728.78499,741.9622213,742.0023639,756.348563,816.237123,821.313693,834.515683,866.013563,879.938603,888.069489,890.159301,891.050958,891.645396,892.537053,960.004103,979.593723,1270.885943,1337.106778,1449.442953,1458.823353,1506.517983,1526.885803,1540.608163,1558.039653,1702.845593,1828.036582,1837.218943,1937.105883,1939.043409,2176.958373,2242.260973,2301.228683,2340.001725,2341.244201,2623.286153,2642.331293,2798.322183,3156.989823,3496.092533,4269.336743,5411.204313,5628.495683,5958.444093,6777.366603,7438.906993,7586.874233,7687.025073,7733.583993
"1349",17.19346,44.01122,126.439352,270.451115,289.811929,293.600681,309.845485,353.128045,600.937365,612.802515,641.214815,707.267095,715.204735,725.711637,727.332861,744.945545,816.631725,822.244425,835.463515,866.106925,878.599825,882.9554154,883.697077,884.686597,885.346277,886.335797,930.163255,949.236705,1207.514272,1237.647367,1347.136392,1357.428672,1402.504212,1416.798832,1426.057552,1441.058734,1581.168762,1678.40011,1689.753604,1785.734292,1788.587949,2041.144113,2110.175263,2198.033743,2253.074823,2260.440403,2529.222123,2538.297133,2659.973213,3036.318083,3511.733593,4277.784713,5347.337393,5623.725603,5916.016973,6784.307593,7392.388193,7651.185373,7814.362913,7857.718103
"1350",17.82906,45.30368,137.864464,274.62001,284.964423,292.793647,313.91982,374.58003,615.53656,627.27895,646.77966,707.91976,708.850528,714.154477,714.772811,730.41698,802.91192,807.36242,821.33705,852.63892,859.10662,864.898768,866.986694,867.780995,868.310529,869.10483,916.0567,937.7971,1197.76361,1222.342155,1347.62092,1360.99666,1410.73063,1413.880715,1414.357895,1423.619358,1561.49518,1654.717689,1677.719578,1803.99951,1810.25997,2078.177532,2157.825132,2273.490432,2339.491792,2343.310072,2558.678212,2572.200212,2699.602142,3068.098842,3496.737832,4278.770732,5370.330532,5659.770942,5954.190492,7220.431532,7636.986753,7812.362662,7932.573742,7984.414462
"1351",14.50524,48.06506,134.474138,287.47713,301.115922,305.299138,324.19585,388.54338,596.5526,608.28986,629.31815,702.3598,703.665148,718.08955,720.69909,744.24638,808.4138,811.65752,820.63401,841.62238,849.32074,862.93083,868.551448,869.88268,870.770168,872.1014,949.868044,973.23931,1200.60081,1218.506515,1331.08057,1346.90161,1404.54424,1412.352765,1416.288425,1428.904242,1576.90881,1665.355502,1679.814479,1797.742833,1805.269833,2105.460352,2211.723352,2289.312802,2360.402072,2368.521232,2604.942972,2618.110932,2762.622802,3140.035842,3535.263452,4199.077882,5394.946552,5602.048172,5855.601122,7010.244092,7442.959592,7615.757092,7733.577172,7783.787452
"1352",15.91574,42.01726,122.246848,272.109777,286.841597,290.468581,303.430284,363.897744,576.421344,587.589174,611.262994,691.969944,693.259656,701.918364,703.555504,722.912294,803.52346,805.437673,811.505414,826.278784,832.591204,848.122114,855.051236,856.813424,857.988216,859.750404,941.874944,964.042124,1178.453624,1215.918969,1322.330794,1337.812414,1403.576944,1412.887204,1417.241964,1428.521986,1553.872854,1667.365156,1687.377974,1817.052624,1826.928534,2109.723008,2210.573308,2280.925048,2350.204328,2357.863588,2569.401498,2588.848118,2707.162958,3176.327505,3501.276458,4209.566858,5389.458558,5636.366168,6035.246738,6758.913758,7337.405908,7487.205738,7651.516398,7734.817758
"1353",15.1421,51.05446,127.131543,282.249758,299.104732,305.047524,312.323196,377.939843,586.098323,597.200903,610.470573,657.344813,662.027579,678.168181,680.034497,699.242903,797.316309,799.064013,806.594041,824.556287,829.810805,846.767851,855.790551,859.549611,862.055651,865.814711,955.653945,977.032821,1198.305401,1227.190401,1335.086721,1347.400881,1396.586601,1407.650901,1414.319461,1426.198351,1529.828481,1672.060141,1712.793861,1828.196891,1829.953484,2132.923701,2214.062851,2278.552861,2345.096231,2351.352971,2608.660081,2621.353019,2715.042331,3095.322061,3483.119941,4217.251841,5445.164041,5631.070741,5804.555011,6745.571961,7284.492491,7487.209501,7635.581061,7730.394981
"1354",22.99356,60.37398,129.852049,277.736757,293.462831,300.038927,306.982766,361.756449,596.988289,608.088349,623.560039,680.344469,689.071169,708.028489,710.121129,732.038669,822.123097,822.978691,828.812089,842.899435,846.324073,862.674519,871.170431,874.137149,876.114961,879.081679,947.411885,973.765959,1195.110509,1225.706429,1309.804689,1317.736209,1368.790869,1390.049949,1403.929069,1418.048583,1525.624345,1653.466149,1692.505661,1803.696059,1804.270853,2097.559579,2172.449579,2257.661819,2325.509459,2332.312699,2618.687629,2634.940811,2723.632979,3096.721129,3519.198709,4234.235859,5423.810959,5610.386269,5823.128559,6678.492199,7105.205467,7302.337027,7488.501287,7653.600887
