Epoch time,Significant Wave Height (m)
1662805641,0.32
1662807441,0.32
1662809241,0.32
1662811041,0.32
1662812841,0.31
1662814641,0.34
1662816441,0.33
1662818241,0.33
1662820041,0.36
1662821841,0.38
1662823641,0.36
1662825441,0.36
1662827241,0.39
1662829041,0.38
1662830841,0.41
1662832641,0.39
1662834441,0.36
1662836241,0.36
1662838041,0.34
1662839841,0.34
1662841641,0.34
1662843441,0.31
1662845241,0.33
1662847041,0.3
1662848841,0.33
1662850641,0.33
1662852441,0.34
1662854241,0.35
1662856041,0.36
1662857841,0.36
1662859641,0.34
1662861441,0.34
1662863241,0.33
1662865041,0.31
1662866841,0.32
1662868641,0.32
1662870441,0.35
1662872241,0.33
1662874041,0.36
1662875841,0.38
1662877641,0.4
1662879441,0.41
1662881241,0.41
1662883041,0.42
1662884841,0.38
1662886641,0.39
1662888441,0.35
1662890241,0.34
1662892041,0.36
1662893841,0.33
1662895641,0.31
1662897441,0.32
1662899241,0.32
1662901041,0.34
1662902841,0.36
1662904641,0.34
1662906441,0.37
1662908241,0.36
1662910041,0.4
1662911841,0.41
1662913641,0.35
1662915441,0.38
1662917241,0.33
1662919041,0.34
1662920841,0.32
1662922641,0.37
1662924441,0.3
1662926241,0.32
1662928041,0.33
1662929841,0.31
1662931641,0.32
1662933441,0.32
1662935241,0.34
1662937041,0.34
1662938841,0.32
1662940641,0.31
1662942441,0.32
1662944241,0.31
1662946041,0.31
1662947841,0.32
1662949641,0.32
1662951441,0.35
1662953241,0.41
1662955041,0.46
1662956841,0.54
1662958641,0.58
1662960441,0.6
1662962241,0.58
1662964041,0.54
1662965841,0.59
1662967641,0.56
1662969441,0.52
1662971241,0.57
1662973041,0.55
1662974841,0.61
1662976641,0.57
1662978441,0.6
1662980241,0.59
1662982041,0.6
1662983841,0.59
1662985641,0.62
1662987441,0.56
1662989241,0.62
1662991041,0.61
1662992841,0.65
1662994641,0.64
1662996441,0.67
1662998241,0.65
1663000041,0.67
1663001841,0.66
1663003641,0.63
1663005441,0.65
1663007241,0.64
1663009041,0.57
1663010841,0.65
1663012641,0.58
1663014441,0.61
1663016241,0.61
1663018041,0.6
1663019841,0.57
1663021641,0.55
1663023441,0.53
1663025241,0.51
1663027041,0.53
1663028841,0.49
1663030641,0.53
1663032441,0.54
1663034241,0.5
1663036041,0.51
1663037841,0.52
1663039641,0.51
1663041441,0.5
1663043241,0.55
1663045041,0.57
1663046841,0.56
1663048641,0.56
1663050441,0.57
1663052241,0.58
1663054041,0.57
1663055841,0.58
1663057641,0.58
1663059441,0.56
1663061241,0.6
1663063041,0.59
1663064841,0.53
1663066641,0.6
1663068441,0.58
1663070241,0.53
1663072041,0.54
1663073841,0.58
1663075641,0.54
1663077441,0.53
1663079241,0.51
1663081041,0.56
1663082841,0.61
1663084641,0.57
1663086441,0.57
1663088241,0.57
1663090041,0.56
1663091841,0.55
1663093641,0.52
1663095441,0.56
1663097241,0.55
1663099041,0.58
1663100841,0.56
1663102641,0.55
1663104441,0.54
1663106241,0.5
1663108041,0.52
1663109841,0.49
1663111641,0.52
1663113441,0.5
1663115241,0.52
1663117041,0.5
1663118841,0.51
1663120641,0.52
1663122441,0.55
1663124241,0.53
1663126041,0.58
1663127841,0.53
1663129641,0.51
1663131441,0.56
1663133241,0.54
1663135041,0.56
1663136841,0.6
1663138641,0.56
1663140441,0.59
1663142241,0.55
1663144041,0.53
1663145841,0.59
1663147641,0.5
1663149441,0.47
1663151241,0.5
1663153041,0.44
1663154841,0.42
1663156641,0.4
1663158441,0.41
1663160241,0.39
1663162041,0.42
1663163841,0.37
1663165641,0.34
1663167441,0.31
1663169241,0.35
1663171041,0.33
1663172841,0.32
1663174641,0.34
1663176441,0.36
1663178241,0.36
1663180041,0.36
1663181841,0.36
1663183641,0.39
1663185441,0.36
1663187241,0.38
1663189041,0.41
1663190841,0.4
1663192641,0.39
1663194441,0.36
1663196241,0.35
1663198041,0.34
1663199841,0.32
1663201641,0.31
1663203441,0.3
1663205241,0.33
1663207041,0.3
1663208841,0.33
1663210641,0.3
1663212441,0.29
1663214241,0.29
1663216041,0.32
1663217841,0.34
1663219641,0.33
1663221441,0.33
1663223241,0.37
1663225041,0.33
1663226841,0.38
1663228641,0.4
1663230441,0.4
1663232241,0.36
1663234041,0.4
1663235841,0.37
1663237641,0.39
1663239441,0.37
1663241241,0.39
1663243041,0.37
1663244841,0.4
1663246641,0.38
1663248441,0.41
1663250241,0.4
1663252041,0.41
1663253841,0.41
1663255641,0.39
1663257441,0.36
1663259241,0.36
1663261041,0.37
1663262841,0.43
1663264641,0.41
1663266441,0.38
1663268241,0.4
1663270041,0.41
1663271841,0.38
1663273641,0.37
1663275441,0.36
1663277241,0.39
1663279041,0.35
1663280841,0.35
1663282641,0.35
1663284441,0.37
1663286241,0.42
1663288041,0.41
1663289841,0.41
1663291641,0.42
1663293441,0.42
1663295241,0.45
1663297041,0.47
1663298841,0.58
1663300641,0.56
1663302441,0.56
1663304241,0.63
1663306041,0.69
1663307841,0.7
1663309641,0.67
1663311441,0.62
1663313241,0.65
1663315041,0.59
1663316841,0.6
1663318641,0.59
1663320441,0.55
1663322241,0.5
1663324041,0.46
1663325841,0.47
1663327641,0.51
1663329441,0.5
1663331241,0.48
1663333041,0.46
1663334841,0.44
1663336641,0.46
1663338441,0.45
1663340241,0.49
1663342041,0.42
1663343841,0.39
1663345641,0.36
1663347441,0.31
1663349241,0.31
1663351041,0.3
1663352841,0.34
1663354641,0.33
1663356441,0.31
1663358241,0.3
1663360041,0.3
1663361841,0.27
1663363641,0.29
1663365441,0.33
1663367241,0.27
1663369041,0.28
1663370841,0.32
1663372641,0.37
1663374441,0.46
1663376241,0.49
1663378041,0.54
1663379841,0.66
1663381641,0.61
1663383441,0.61
1663385241,0.66
1663387041,0.65
1663388841,0.66
1663390641,0.67
1663392441,0.62
1663394241,0.72
1663396041,0.75
1663397841,0.72
1663399641,0.73
1663401441,0.69
1663403241,0.69
1663405041,0.66
1663406841,0.66
1663408641,0.69
1663410441,0.71
1663412241,0.72
1663414041,0.73
1663415841,0.7
1663417641,0.67
1663419441,0.7
1663421241,0.63
1663423041,0.65
1663424841,0.65
1663426641,0.64
1663428441,0.65
1663430241,0.63
1663432041,0.67
1663433841,0.73
1663435641,0.75
1663437441,0.71
1663439241,0.75
1663441041,0.74
1663442841,0.7
1663444641,0.75
1663446441,0.82
1663448241,0.81
1663450041,0.81
1663451841,0.8
1663453641,0.81
1663455441,0.79
1663457241,0.73
1663459041,0.67
1663460841,0.64
1663462641,0.64
1663464441,0.64
1663466241,0.62
1663468041,0.62
1663469841,0.59
1663471641,0.57
1663473441,0.62
1663475241,0.57
1663477041,0.62
1663478841,0.55
1663480641,0.58
1663482441,0.58
1663484241,0.56
1663486041,0.58
1663487841,0.57
1663489641,0.56
1663491441,0.54
1663493241,0.56
1663495041,0.52
1663496841,0.53
1663498641,0.53
1663500441,0.49
1663502241,0.48
1663504041,0.45
1663505841,0.45
1663507641,0.46
1663509441,0.44
1663511241,0.4
1663513041,0.42
1663514841,0.45
1663516641,0.44
1663518441,0.49
1663520241,0.52
1663522041,0.55
1663523841,0.54
1663525641,0.56
1663527441,0.57
1663529241,0.57
1663531041,0.55
1663532841,0.55
1663534641,0.6
1663536441,0.6
1663538241,0.57
1663540041,0.56
1663541841,0.61
1663543641,0.6
1663545441,0.57
1663547241,0.55
1663549041,0.51
1663550841,0.54
1663552641,0.51
1663554441,0.51
1663556241,0.49
1663558041,0.48
1663559841,0.49
1663561641,0.44
1663563441,0.41
1663565241,0.41
1663567041,0.45
1663568841,0.44
1663570641,0.42
1663572441,0.42
1663574241,0.43
1663576041,0.41
1663577841,0.42
1663579641,0.37
1663581441,0.41
1663583241,0.43
1663585041,0.44
1663586841,0.39
1663588641,0.45
1663590441,0.39
1663592241,0.39
1663594041,0.38
1663595841,0.37
1663597641,0.35
1663599441,0.33
1663601241,0.33
1663603041,0.32
1663604841,0.34
1663606641,0.33
1663608441,0.36
1663610241,0.32
1663612041,0.33
1663613841,0.31
1663615641,0.32
1663617441,0.3
1663619241,0.31
1663621041,0.3
1663622841,0.35
1663624641,0.32
1663626441,0.33
1663628241,0.31
1663630041,0.33
1663631841,0.33
1663633641,0.31
1663635441,0.32
1663637241,0.3
1663639041,0.31
1663640841,0.29
1663642641,0.32
1663644441,0.3
1663646241,0.3
1663648041,0.29
1663649841,0.29
1663651641,0.31
1663653441,0.3
1663655241,0.29
1663657041,0.28
1663658841,0.31
1663660641,0.28
1663662441,0.26
1663664241,0.26
1663666041,0.26
1663667841,0.25
1663669641,0.28
1663671441,0.24
1663673241,0.25
1663675041,0.25
1663676841,0.23
1663678641,0.22
1663680441,0.21
1663682241,0.22
1663684041,0.2
1663685841,0.19
1663687641,0.19
1663689441,0.19
1663691241,0.18
1663693041,0.19
1663694841,0.18
1663696641,0.19
1663698441,0.18
1663700241,0.2
1663702041,0.2
1663703841,0.19
1663705641,0.19
1663707441,0.19
1663709241,0.23
1663711041,0.22
1663712841,0.22
1663714641,0.24
1663716441,0.25
1663718241,0.23
1663720041,0.2
1663721841,0.21
1663723641,0.21
1663725441,0.19
1663727241,0.21
1663729041,0.22
1663730841,0.24
1663732641,0.24
1663734441,0.26
1663736241,0.24
1663738041,0.23
1663739841,0.23
1663741641,0.21
1663743441,0.21
1663745241,0.2
1663747041,0.21
1663748841,0.2
1663750641,0.2
1663752441,0.21
1663754241,0.23
1663756041,0.24
1663757841,0.24
1663759641,0.23
1663761441,0.23
1663763241,0.26
1663765041,0.24
1663766841,0.19
1663768641,0.2
1663770441,0.22
1663772241,0.23
1663774041,0.23
1663775841,0.23
1663777641,0.25
1663779441,0.26
1663781241,0.28
1663783041,0.26
1663784841,0.29
1663786641,0.29
1663788441,0.28
1663790241,0.28
1663792041,0.25
1663793841,0.21
1663795641,0.22
1663797441,0.22
1663799241,0.18
1663801041,0.16
1663802841,0.16
1663804641,0.17
1663806441,0.21
1663808241,0.23
1663810041,0.2
1663811841,0.19
1663813641,0.2
1663815441,0.2
1663817241,0.21
1663819041,0.22
1663820841,0.2
1663822641,0.2
1663824441,0.2
1663826241,0.19
1663828041,0.21
1663829841,0.19
1663831641,0.21
1663833441,0.23
1663835241,0.25
1663837041,0.26
1663838841,0.24
1663840641,0.25
1663842441,0.27
1663844241,0.25
1663846041,0.27
1663847841,0.29
1663849641,0.32
1663851441,0.31
1663853241,0.33
1663855041,0.33
1663856841,0.3
1663858641,0.32
1663860441,0.34
1663862241,0.33
1663864041,0.35
1663865841,0.37
1663867641,0.36
1663869441,0.36
1663871241,0.36
1663873041,0.36
1663874841,0.37
1663876641,0.36
1663878441,0.36
1663880241,0.4
1663882041,0.41
1663883841,0.45
1663885641,0.46
1663887441,0.48
1663889241,0.44
1663891041,0.44
1663892841,0.47
1663894641,0.49
1663896441,0.53
1663898241,0.5
1663900041,0.53
1663901841,0.55
1663903641,0.54
1663905441,0.56
1663907241,0.58
1663909041,0.54
1663910841,0.58
1663912641,0.57
1663914441,0.58
1663916241,0.53
1663918041,0.53
1663919841,0.52
1663921641,0.51
1663923441,0.54
1663925241,0.56
1663927041,0.54
1663928841,0.53
1663930641,0.5
1663932441,0.5
1663934241,0.46
1663936041,0.5
1663937841,0.49
1663939641,0.46
1663941441,0.44
1663943241,0.43
1663945041,0.46
1663946841,0.44
1663948641,0.47
1663950441,0.48
1663952241,0.48
1663954041,0.51
1663955841,0.53
1663957641,0.5
1663959441,0.52
1663961241,0.52
1663963041,0.56
1663964841,0.54
1663966641,0.57
1663968441,0.55
1663970241,0.57
1663972041,0.58
1663973841,0.58
1663975641,0.64
1663977441,0.62
1663979241,0.6
1663981041,0.62
1663982841,0.65
1663984641,0.64
1663986441,0.68
1663988241,0.63
1663990041,0.67
1663991841,0.69
1663993641,0.67
1663995441,0.72
1663997241,0.7
1663999041,0.73
1664000841,0.7
1664002641,0.74
1664004441,0.77
1664006241,0.74
1664008041,0.76
1664009841,0.76
1664011641,0.76
1664013441,0.79
1664015241,0.7
1664017041,0.73
1664018841,0.69
1664020641,0.73
1664022441,0.78
1664024241,0.7
1664026041,0.75
1664027841,0.79
1664029641,0.73
1664031441,0.72
1664033241,0.7
1664035041,0.71
1664036841,0.68
1664038641,0.66
1664040441,0.7
1664042241,0.73
1664044041,0.71
1664045841,0.67
1664047641,0.64
1664049441,0.67
1664051241,0.64
1664053041,0.68
1664054841,0.69
1664056641,0.72
1664058441,0.67
1664060241,0.71
1664062041,0.76
1664063841,0.69
1664065641,0.7
1664067441,0.66
1664069241,0.61
1664071041,0.67
1664072841,0.65
1664074641,0.66
1664076441,0.67
1664078241,0.68
1664080041,0.69
1664081841,0.66
1664083641,0.67
1664085441,0.63
1664087241,0.66
1664089041,0.66
1664090841,0.61
1664092641,0.66
1664094441,0.64
1664096241,0.67
1664098041,0.64
1664099841,0.67
1664101641,0.69
1664103441,0.6
1664105241,0.66
1664107041,0.67
1664108841,0.66
1664110641,0.64
1664112441,0.64
1664114241,0.65
1664116041,0.64
1664117841,0.65
1664119641,0.67
1664121441,0.62
1664123241,0.57
1664125041,0.61
1664126841,0.63
1664128641,0.63
1664130441,0.65
1664132241,0.64
1664134041,0.72
1664135841,0.73
1664137641,0.64
1664139441,0.68
1664141241,0.72
1664143041,0.77
1664144841,0.78
1664146641,0.73
1664148441,0.71
1664150241,0.7
1664152041,0.78
1664153841,0.81
1664155641,0.72
1664157441,0.68
1664159241,0.71
1664161041,0.7
1664162841,0.68
1664164641,0.68
1664166441,0.66
1664168241,0.67
1664170041,0.62
1664171841,0.65
1664173641,0.67
1664175441,0.61
1664177241,0.58
1664179041,0.59
1664180841,0.57
1664182641,0.54
1664184441,0.54
1664186241,0.53
1664188041,0.51
1664189841,0.5
1664191641,0.49
1664193441,0.49
1664195241,0.51
1664197041,0.48
1664198841,0.42
1664200641,0.42
1664202441,0.43
1664204241,0.43
1664206041,0.43
1664207841,0.39
1664209641,0.39
1664211441,0.39
1664213241,0.4
1664215041,0.36
1664216841,0.39
1664218641,0.35
1664220441,0.33
1664222241,0.34
1664224041,0.34
1664225841,0.33
1664227641,0.32
1664229441,0.32
1664231241,0.33
1664233041,0.28
1664234841,0.26
1664236641,0.28
1664238441,0.27
1664240241,0.27
1664242041,0.3
1664243841,0.29
1664245641,0.28
1664247441,0.27
1664249241,0.27
1664251041,0.28
1664252841,0.25
1664254641,0.26
1664256441,0.22
1664258241,0.19
1664260041,0.19
1664261841,0.2
1664263641,0.2
1664265441,0.21
1664267241,0.22
1664269041,0.19
1664270841,0.2
1664272641,0.17
1664274441,0.16
1664276241,0.16
1664278041,0.17
1664279841,0.16
1664281641,0.18
1664283441,0.17
1664285241,0.17
1664287041,0.17
1664288841,0.17
1664290641,0.19
1664292441,0.16
1664294241,0.16
1664296041,0.16
1664297841,0.15
1664299641,0.14
1664301441,0.14
1664303241,0.14
1664305041,0.16
1664306841,0.16
1664308641,0.18
1664310441,0.17
1664312241,0.17
1664314041,0.16
1664315841,0.16
1664317641,0.16
1664319441,0.16
1664321241,0.17
1664323041,0.18
1664324841,0.18
1664326641,0.17
1664328441,0.19
1664330241,0.19
1664332041,0.18
1664333841,0.23
1664335641,0.2
1664337441,0.21
1664339241,0.2
1664341041,0.19
1664342841,0.19
1664344641,0.19
1664346441,0.24
1664348241,0.32
1664350041,0.49
1664351841,0.68
1664353641,0.81
1664355441,0.85
1664357241,0.93
1664359041,0.99
1664360841,1.81
1664362641,1.13
1664364441,1.21
1664366241,1.07
1664368041,1.09
1664369841,1.02
1664371641,1.07
1664373441,1.07
1664375241,1
1664377041,1.22
1664378841,1.11
1664380641,1.04
1664382441,1.12
1664384241,1.12
1664386041,1.06
1664387841,1.09
1664389641,1.05
1664391441,1.06
1664393241,1.04
1664395041,1.04
1664396841,0.98
1664398641,1.07
1664400441,0.98
1664402241,1.01
1664404041,1.05
1664405841,0.98
1664407641,0.97
1664409441,1.02
1664411241,0.96
1664413041,0.9
1664414841,1
1664416641,0.97
1664418441,1
1664420241,0.96
1664422041,0.94
1664423841,0.94
1664425641,1
1664427441,1.01
1664429241,0.98
1664431041,0.94
1664432841,0.83
1664434641,0.82
1664436441,0.84
1664438241,0.86
1664440041,0.8
1664441841,0.84
1664443641,0.77
1664445441,0.77
1664447241,0.8
1664449041,0.78
1664450841,0.75
1664452641,0.81
1664454441,0.79
1664456241,0.78
1664458041,0.81
1664459841,0.88
1664461641,0.89
1664463441,0.94
1664465241,0.93
1664467041,0.98
1664468841,0.95
1664470641,0.99
1664472441,1.07
1664474241,1.12
1664476041,1.06
1664477841,1.01
1664479641,1.08
1664481441,1.06
1664483241,1.06
1664485041,1.07
1664486841,1
1664488641,1.03
1664490441,1.01
1664492241,1
1664494041,1.03
1664495841,0.99
1664497641,0.98
1664499441,0.98
1664501241,0.94
1664503041,0.95
1664504841,0.89
1664506641,1.01
1664508441,0.9
1664510241,0.93
1664512041,0.94
1664513841,0.92
1664515641,0.94
1664517441,0.91
1664519241,0.86
1664521041,0.85
1664522841,0.93
1664524641,0.87
1664526441,0.83
1664528241,0.8
1664530041,0.81
1664531841,0.73
1664533641,0.76
1664535441,0.72
1664537241,0.71
1664539041,0.64
1664540841,0.59
1664542641,0.64
1664544441,0.57
1664546241,0.56
1664548041,0.55
1664549841,0.53
1664551641,0.52
1664553441,0.54
1664555241,0.55
1664557041,0.55
1664558841,0.54
1664560641,0.55
1664562441,0.55
1664564241,0.54
1664566041,0.76
1664567841,0.44
1664569641,0.46
1664571441,0.41
1664573241,0.36
1664575041,0.33
1664576841,0.3
1664578641,0.27
1664580441,0.25
1664582241,0.25
1664584041,0.24
1664585841,0.24
1664587641,0.22
1664589441,0.26
1664591241,0.28
1664593041,0.26
1664594841,0.25
1664596641,0.24
1664598441,0.25
1664600241,0.22
1664602041,0.19
1664603841,0.2
1664605641,0.19
1664607441,0.19
1664609241,0.19
1664611041,0.17
1664612841,0.16
1664614641,0.15
1664616441,0.16
1664618241,0.16
1664620041,0.15
1664621841,0.16
1664623641,0.15
1664625441,0.2
1664627241,0.23
1664629041,0.31
1664630841,0.43
1664632641,0.5
1664634441,0.54
1664636241,0.63
1664638041,0.7
1664639841,0.72
1664641641,0.69
1664643441,0.73
1664645241,0.7
1664647041,0.76
1664648841,0.72
1664650641,0.69
1664652441,0.65
1664654241,0.75
1664656041,0.72
1664657841,0.71
1664659641,0.72
1664661441,0.73
1664663241,0.72
1664665041,0.72
1664666841,0.75
1664668641,0.75
1664670441,0.77
1664672241,0.81
1664674041,0.8
1664675841,0.82
1664677641,0.84
1664679441,0.82
1664681241,0.79
1664683041,0.88
1664684841,0.87
1664686641,0.82
1664688441,0.88
1664690241,0.96
1664692041,0.87
1664693841,0.87
1664695641,0.95
1664697441,0.98
1664699241,0.91
1664701041,0.89
1664702841,0.91
1664704641,0.91
1664706441,0.89
1664708241,0.89
1664710041,0.84
1664711841,0.84
1664713641,0.85
1664715441,0.82
1664717241,0.8
1664719041,0.75
1664720841,0.76
1664722641,0.86
1664724441,0.77
1664726241,0.79
1664728041,0.84
1664729841,0.8
1664731641,0.79
1664733441,0.77
1664735241,0.8
1664737041,0.79
1664738841,0.82
1664740641,0.78
1664742441,0.84
1664744241,0.85
1664746041,0.8
1664747841,0.82
1664749641,0.81
1664751441,0.78
1664753241,0.76
1664755041,0.76
1664756841,0.73
1664758641,0.76
1664760441,0.76
1664762241,0.68
1664764041,0.7
1664765841,0.71
1664767641,0.7
1664769441,0.6
1664771241,0.59
1664773041,0.59
1664774841,0.55
1664776641,0.57
1664778441,0.54
1664780241,0.52
1664782041,0.44
1664783841,0.4
1664785641,0.4
1664787441,0.4
1664789241,0.4
1664791041,0.37
1664792841,0.35
1664794641,0.34
1664796441,0.32
1664798241,0.32
1664800041,0.31
1664801841,0.26
1664803641,0.27
1664805441,0.3
1664807241,0.29
1664809041,0.26
1664810841,0.26
1664812641,0.25
1664814441,0.26
