Time,AT_C,RH_%,BP_mbar,Wspd_kts,Wgst_kts,Wdir_degT
10/24/21 10:33,2.828,77.36,1010.298,3.888,7.512,130.7
10/24/21 11:03,2.698,77.94,1009.601,1.974,3.079,170.8
10/24/21 11:33,2.528,79.51,1009.145,3.158,6.305,128
10/24/21 12:03,2.646,78.23,1009.178,5.423,7.806,155.2
10/24/21 12:33,2.776,75.25,1008.276,5.899,8.64,159
10/24/21 13:03,2.844,74.12,1008.121,5.715,8.15,150.8
10/24/21 13:33,2.91,71.31,1007.326,7.359,9.94,159.9
10/24/21 14:03,2.78,70.31,1005.218,4.963,8.24,169
10/24/21 14:33,3.086,66.64,1004.236,6.235,9.73,154.7
10/24/21 15:03,3.231,64.01,1003.597,3.598,6.77,151.7
10/24/21 15:33,3.343,60.82,1003.098,6.095,8.14,175.2
10/24/21 16:03,3.418,63.9,1002.093,4.796,7.804,158.7
10/24/21 16:33,4.023,58.83,1000.506,8.05,14.53,132.9
10/24/21 17:03,4.334,57.1,998.9529,7.738,14.1,112.6
10/24/21 17:33,4.357,54.95,997.0125,9.81,18.47,116.9
10/24/21 18:03,4.566,54.56,996.9354,10.68,20.08,103.2
10/24/21 18:33,4.044,62.32,996.6356,10.32,16.39,159.4
10/24/21 19:03,3.226,73.01,996.2889,1.723,3.092,93.2
10/24/21 19:33,2.037,83.8,995.6702,7.441,10.34,162.9
10/24/21 20:03,1.96,88.4,994.7156,4.274,6.956,145.4
10/24/21 20:33,2.388,84.5,993.3663,7.505,11.63,143.1
10/24/21 21:03,2.256,83.9,991.8898,9.53,15.2,160.8
10/24/21 21:33,2.143,86.1,990.4459,10.59,14.06,165.3
10/24/21 22:03,2.609,83.4,988.8585,7.731,12.49,137.2
10/24/21 22:33,2.756,81.2,986.6883,8.89,15.27,134
10/24/21 23:03,3.994,67.85,984.2483,13.69,24.48,98.5
10/24/21 23:33,3.806,70.44,983.2419,12.81,25.59,113.1
10/25/21 0:03,4.224,66.87,981.9836,15.21,32.31,139.2
10/25/21 0:33,4.461,69.09,980.0037,14.06,29.78,143.3
10/25/21 1:03,4.095,72.1,978.8442,11.88,18.99,149.4
10/25/21 1:33,4.243,68.86,978.404,11.19,29.04,85.3
10/25/21 2:03,4.197,69.59,977.1155,15.61,33.22,64.66
10/25/21 2:33,4.098,70.23,977.2778,8.02,21.51,77.51
10/25/21 3:03,4.089,71.79,976.8492,16.65,33.62,88.3
10/25/21 3:33,4.411,68.13,976.7278,17.11,32.04,164.4
10/25/21 4:03,4.038,72.48,976.5841,5.853,11.26,247.9
10/25/21 4:33,3.766,74.26,976.6933,6.734,12.96,164.3
10/25/21 5:03,3.741,75.15,977.0521,5.551,11.65,107.5
10/25/21 5:33,3.874,75.41,977.5315,7.353,15.69,186.9
10/25/21 6:03,4.18,72.47,978.3018,7.215,13.01,157.9
10/25/21 6:33,4.014,74.43,979.2191,6.25,18.53,177.2
10/25/21 7:03,3.895,75,979.6544,5.849,14.16,358.9
10/25/21 7:33,3.869,75.44,980.6754,3.383,12.08,89.6
10/25/21 8:03,4.102,72.4,981.3787,5.217,10.76,350.8
10/25/21 8:33,4.126,74.32,982.8062,3.625,8.12,47.06
10/25/21 9:03,4.116,75.53,983.7075,5.733,17.97,55.85
10/25/21 9:33,4.186,73.9,984.5118,5.029,9.97,60.48
10/25/21 10:03,4.248,72.59,985.269,6.312,12.21,62.01
10/25/21 10:33,3.947,73.79,985.9293,3.253,5.959,62.06
10/25/21 11:03,3.826,74.77,986.59,2.156,6.092,38.72
10/25/21 11:33,3.758,74.27,987.4137,3.906,7.194,55.04
10/25/21 12:03,3.723,75.55,988.2375,6.645,11.53,320
10/25/21 12:33,3.662,79.91,989.1201,3.609,6.49,358.3
10/25/21 13:03,3.858,74.32,989.7061,3.767,7.406,30.54
10/25/21 13:33,3.631,73.67,990.2692,7.709,18.66,64.21
10/25/21 14:03,3.405,73.9,991.4158,6.709,14.06,37.15
10/25/21 14:33,3.038,75.8,992.0096,5.378,10.91,57.7
10/25/21 15:03,3.41,73.88,992.4356,9.25,17.31,14.19
10/25/21 15:33,3.591,72.76,992.8398,14.11,23,349.5
10/25/21 16:03,3.825,68.96,992.7982,17,26.69,340.3
10/25/21 16:33,3.893,70.72,993.3386,16.52,25.46,331
10/25/21 17:03,2.142,84.9,994.4708,8.41,16.94,289.3
10/25/21 17:33,3.055,79.67,994.3463,20.95,32.43,345.6
10/25/21 18:03,3.465,69.91,994.7856,17.02,23.12,328.1
10/25/21 18:33,3.778,70.79,995.2775,17.61,22.9,323.7
10/25/21 19:03,3.107,76.83,995.9169,17.09,21.28,326.6
10/25/21 19:33,2.724,82.7,996.554,19.06,25.36,331.7
10/25/21 20:03,2.398,86.3,997.2418,16.62,25.07,2.21
10/25/21 20:33,2.703,83.6,997.939,8.32,11.83,316.5
10/25/21 21:03,4.452,69.88,997.686,17.03,24.24,336.9
10/25/21 21:33,4.357,67.87,998.3244,16.31,23.65,337.2
10/25/21 22:03,3.36,81.7,998.2552,23.78,27.9,325.8
10/25/21 22:33,3.646,78.14,999.7137,12.06,17.61,337.8
10/25/21 23:03,4.244,65.86,999.3823,17.48,22.99,332.4
10/25/21 23:33,4.159,68.17,999.8588,17.98,22.3,328.6
10/26/21 0:03,3.233,75.69,1000.444,14.41,18.85,325.8
10/26/21 0:33,2.971,79.71,1000.297,21.64,28.51,4.836
10/26/21 1:03,3.265,82.8,1001.132,15.25,24.91,348.9
10/26/21 1:33,2.479,88,1001.615,20.16,25.85,315.1
10/26/21 2:03,2.087,94.9,1001.907,18.15,29.69,346
10/26/21 2:33,3.025,82.2,1002.151,22.78,28.82,332
10/26/21 3:03,3.675,75.64,1002.202,24.06,33.55,329.6
10/26/21 3:33,3.473,73.33,1003.413,13.46,22.88,349.1
10/26/21 4:03,3.749,73.81,1003.799,11.73,21.74,6.997
10/26/21 4:33,3.896,58.91,1004.52,12.67,21.41,356.1
10/26/21 5:03,3.13,73.01,1004.886,17.05,24.01,347.1
10/26/21 5:33,3.457,68.21,1005.876,12.07,19.48,349
10/26/21 6:03,1.821,87,1006.721,10.88,15.1,324.9
10/26/21 6:33,3.234,66.76,1006.255,17.06,23.18,333.2
10/26/21 7:03,2.63,76.65,1006.731,21.6,30.33,318
10/26/21 7:33,3.366,71.38,1006.798,19.82,25.85,326.1
10/26/21 8:03,3.687,56.13,1007.569,16.2,23.31,346.7
10/26/21 8:33,3.752,62.94,1007.746,15.86,25.72,11.03
10/26/21 9:03,2.334,71.02,1008.661,15.09,23.64,344.6
10/26/21 9:33,2.328,65.1,1009.09,8.34,13.75,17.93
10/26/21 10:03,1.36,87.6,1009.711,10.24,18.27,4.224
10/26/21 10:33,1.91,85.5,1009.955,6.452,12.61,360
10/26/21 11:03,1.739,80.1,1009.896,7.329,10.48,275.6
10/26/21 11:33,1.669,85.1,1010.443,12.04,19.56,7.726
10/26/21 12:03,1.154,95.2,1011.043,10.58,16.04,342.3
10/26/21 12:33,2.001,89.6,1011.147,7.086,11.38,351.5
10/26/21 13:03,1.749,87.4,1010.931,18.1,25.89,301.6
10/26/21 13:33,2.845,75.73,1011.348,10.87,19.65,299.7
10/26/21 14:03,3.532,73.34,1011.533,10.65,15.17,313.4
10/26/21 14:33,3.817,59.05,1011.693,12.77,19.79,281.1
10/26/21 15:03,3.859,54.95,1011.752,11.54,19.74,282.9
10/26/21 15:33,3.915,57.77,1012.128,8.75,15.09,285.6
10/26/21 16:03,3.954,54.15,1012.436,10.09,19.88,299.4
10/26/21 16:33,3.844,56.81,1012.864,5.785,9.12,266.6
10/26/21 17:03,3.879,57.9,1013.031,9.29,17.56,320.3
10/26/21 17:33,3.917,52.6,1013.255,6.359,18.89,270.6
10/26/21 18:03,3.89,58.51,1013.392,3.654,7.008,263.7
10/26/21 18:33,3.908,61,1013.349,4.681,8.67,295.8
10/26/21 19:03,4.16,58.92,1013.354,6.609,10.55,302.4
10/26/21 19:33,3.737,67.58,1013.665,7.371,16.28,283.9
10/26/21 20:03,4.03,64.38,1013.8,3.429,7.937,276.4
10/26/21 20:33,4.373,49.86,1013.804,6.215,12,299.2
